笔记标题,笔记链接,用户ID,用户名,头像链接,IP属地,笔记发布时间,笔记收藏数量,笔记评论数量,笔记点赞数量,笔记转发数量,笔记内容
旗袍拍照不会摆动作的抓紧收藏起来啦！,https://www.xiaohongshu.com/explore/67a59c5b000000001902d0a1?xsec_token=ABG7K5CXmBFtdR-TSuccXe4t68_9o1SRyOP9QoybnfCks=&xsec_source=pc_feed,5e9ba34f0000000001003294,乌镇摄影师3水,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n6u51k95c005nkrkd7g8ckk3kjg138,未知,2025.02.07,216,10,229,83,#薯光伴你迎新春[话题]# #拍照姿势[话题]# #乌镇约拍[话题]# #拍出氛围感[话题]# #国风[话题]# #乌镇[话题]# #旗袍写真[话题]# #旗袍东方女性最美的象征[话题]# #乌镇西栅[话题]# #乌镇摄影师3水[话题]#
乌镇辱骂游客店家避雷‼️,https://www.xiaohongshu.com/explore/667bac07000000001f00700f?xsec_token=ABuxBRNRaaBiAIwbA4j5pW9Tzses2vBhwAvnixfQUrimI=&xsec_source=pc_feed,5e42731c0000000001005ebd,静,https://sns-avatar-qc.xhscdn.com/avatar/5e42731c0000000001005ebd.jpg,未知,2024.06.26,62,136,254,8,今天和妈妈外婆来玩 外婆想买扇子 进去就问多少钱 能不能便宜一点 不能便宜你可以直接说为什么要在人走出来之后骂一句ma le bi [生气R][生气R][生气R][生气R][生气R][生气R]#乌镇旅行[话题]# #乌镇[话题]#
小学课本中的江南水镇,https://www.xiaohongshu.com/explore/67b059c40000000029025a66?xsec_token=AByIu5fzWxEe44DAu-gXvPKr0Xdw4Dfe-ARgYy0GeMdqQ=&xsec_source=pc_feed,5bcd88da38315b00018c6869,飞鱼罐头,https://sns-avatar-qc.xhscdn.com/avatar/644b485665df400ad6999442.jpg,未知,2025.02.15,130,90,1158,121,来到了课本中的乌镇江南小镇很悠闲自在从桥上看船从桥洞穿过很喜欢江南小镇的感觉#乌镇[话题]# #江南[话题]# #国风才是顶级浪漫[话题]# #新中式[话题]#
避开人群，骑行探索乌镇另一面,https://www.xiaohongshu.com/explore/662f0eb00000000003021432?xsec_token=ABnsjz8TjFI1QUpK3Sd1qsgFptBUFCrTPquJOQGNSLZr4=&xsec_source=pc_feed,5b20d9b8f7e8b96ce1311e25,马修斯睿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314a5uham6g004a67k2crg7h57vbc5q8,未知,2024.04.29,4,16,18,5,乌镇除了西栅、东栅景区是需要花钱买门票之外，其实不花钱的南栅老街也不错，像原住民一样骑车穿梭于老街道，感受车骑人的快落[偷笑R]别有一番风趣。	其实除了古镇街道，探索景区之外的绿色郊野，更值得尝试。景区之外的乌镇人少且满眼绿色，赏稻田、树林，感受江浙乡村风情，就特别适合这个季节去逛逛。#最美古镇攻略[话题]# #住进风景里[话题]# #乌镇旅游[话题]# #ootd每日穿搭[话题]# #日常记录[话题]# #一周穿搭不重样[话题]# #五一不扎堆指南[话题]# #出去玩[话题]#
乌镇戏剧节偶遇万茜老师啦！！！,https://www.xiaohongshu.com/explore/671211f5000000001402f2a4?xsec_token=AB7w5rNkHCWn9JdcVkB-ve9qfrV9DzZZVpzWwbzkbK7Q0=&xsec_source=pc_feed,612108780000000001000acf,Q line.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30te8jp7gk0005o9111s082mfnnu2210,未知,2024.10.18,210,71,930,174,好幸运，每年来都能看到，去年也是看哈姆雷特遇到嘟#哈姆雷特的七七八八九九[话题]# #哈姆雷特的七七八八[话题]# #万茜[话题]# #偶遇万茜[话题]# #偶遇明星[话题]# #乌镇偶遇[话题]# #乌镇戏剧节[话题]#
呆在收藏夹里很久的一家乌镇特色本帮菜餐厅,https://www.xiaohongshu.com/explore/6667f84c000000000d00e45d?xsec_token=AB_41FDqE5LxBheO5ZGsUWaTj_TWLNnVbmX1RabDJCC7g=&xsec_source=pc_feed,5f1863280000000001006bcc,凉生,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316q18tls0o005noocck08quctslq008,未知,2024.06.11,4,0,9,2,😋乌镇本地的朋友果真没有骗我！！当DJ家开了30多年的老牌土菜馆真的是有两把刷子的！！❤️‍🔥就是这家老弄堂啦！！在他家吃过一次之后就彻底变成了忠实回头客！各种土菜应有尽有！色香味俱全的同时分量给的还很实在！！！店内的服务员大姨们都非常的热情！经常跟我们唠嗑菜品绝对的现点现做！锅气十足！人均只需几十块哦东坡肉软糯可口！咸甜入味！是真的吃不腻！分量很足也特别下饭 肉肉肥瘦相间很有层次感😙西红柿蛋汤没有任何的科技与狠活儿！汤是真的很浓郁！滑嫩的鸡蛋配上酸甜可口的西红柿🍅！简简单单的幸福😊河虾野生河虾！品质很好很新鲜！虽然个头不是很大但是肉质特别的紧实饱满！鲜甜可口分量足！！#乌镇美食攻略[话题]##乌镇旅游攻略[话题]##乌镇打卡[话题]# #乌镇美食打卡[话题]#
乌镇值不值得去，听听网上中肯的评价,https://www.xiaohongshu.com/explore/680b441c000000001e00b708?xsec_token=ABIWf3zFkrtc8PAKsLftO76ljPms8359v76ul3-xTST1Y=&xsec_source=pc_feed,5d47d04c00000000110325e8,雅夷同行,https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg,广东,2025.04.25,0,0,4,0,嘉兴乌镇，名气巨大，矛盾的故乡，也是古镇系列的头部，商业化的典范，中青旅运营的。走进乌镇，白墙黛瓦，小桥流水，眼前的一切都携着浓浓的中国水墨画气息扑面而来。雕梁画栋，石像老屋，这个有着鱼米之乡，丝绸之府之称的地方，自古就是文人墨客在此吟咏风月，畅怀叙谈的最爱，还是一代文豪茅盾的故乡。乌镇有江南水乡中少有的水阁，也因此被称作中国最后的枕水人家。历史上乌镇是苏南浙北的交通重镇，一度也是非常繁华的。乌镇分东栅和西栅，东栅比较小，只有西栅的 1/7 。东栅可以白天逛一逛，茅盾故居就在东栅，西栅是后来规划的，有民宿客栈这一类的，看看夜景。不过住在里面好一些的民宿贼贵。有人说，如今经过统一改造的乌镇似乎太过轻视，太过商业化。然而不能否认的是，那些属于吴越古镇的地方文化却被完整保留下来，熠熠生光。诚然你可以说乌镇是假的，但正因为是假的，才有了可控的高品质服务。正因为是假的，才有了弥漫整个古镇的恬淡气质。正因为是假的，才可以推开窗就能看到温婉的江南小巷，但转过身又是松软的酒店大床。对评价是很不错，就是性价比偏低。 ﻿#交换春天[话题]#﻿ ﻿#跟着兴趣去旅行[话题]#﻿ ﻿#先出发再说[话题]#﻿ ﻿#小朋友的春游日记[话题]#﻿
在乌镇体验男生汉服,https://www.xiaohongshu.com/explore/67ba79d3000000002901ed3b?xsec_token=ABsQTxU4Ew5j5P0dY6i5fR4txtwaTucVslfH6odONx2bo=&xsec_source=pc_feed,5e9bbbc90000000001006d97,小沣就很棒,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g4bheu31e0g5nkrnf4g8rcnfl2ve38,未知,2025.02.23,14,16,66,25,第一次全套妆造体验汉服！真的很不错！这个发型和衣服和我的适配度很满意[哭惹R][哭惹R]#国风少年[话题]# #汉服约拍[话题]# #汉服体验[话题]# #乌镇[话题]# #汉服[话题]#
江南最美古镇｜乌镇、西园寺、南浔一日游,https://www.xiaohongshu.com/explore/680751e3000000001d026e20?xsec_token=ABzKWbaNyhSr_hUoZlPFsEG5m8D77xwzM410IcVPrA7jc=&xsec_source=pc_feed,5addade9e8ac2b7dc47f0e39,马来黑妹,https://sns-avatar-qc.xhscdn.com/avatar/6008f7b662984c1855040ff0.jpg,马来西亚,2025.04.22,0,0,3,0,Day 5：江南古镇爆美行程！从西园寺祈福吃素面，到夜游乌镇美翻天！今天真的是一整天沉浸在江南的美景里～早上我们先去了苏州非常有名的西园寺，一走进去就能感受到那种宁静庄严的氛围。这里最特别的是有500尊罗汉像，大家可以一边参拜一边数一数，蛮有趣的！寺里的苏式素面也是必试！我们点了观音面、吉祥面、如意面，虽然汤底都一样，但不同的配料给每一碗面增添了不同的意义。我最爱的其实是他们的辣椒，真的太香了～（视频里有详细过程跟口味评语哦）接着我们前往苏纶丝绸博物馆，听讲解员介绍丝绸的制作过程，还亲眼看到一根根蚕丝变成华丽丝绸的全过程，涨知识！中午我们来到了我个人超爱的南浔古镇，沿河而建的老宅与博物馆交错其中，仿佛直接穿越回古代。午餐我们在路边发现一间低调的王大妈面馆，点了几碗面和汤圆，没想到超好吃，根本隐藏版美食！饭后来杯瑞幸的抹茶拿铁，再逛逛小摊买点点心，好吃又惬意，真的太舒服～下午终于来到梦寐以求的乌镇西栅！一进来就是另一种氛围，工作人员超贴心帮忙载行李，我们只需搭接驳车轻松抵达今晚的民宿。我们住的这家民宿简直像住进了一幅画——阳台望出去就是悠悠河道和小船，江南气息爆棚。还有欢迎礼盒跟安排妥妥的早餐，超有仪式感！晚餐就在民宿简单吃了点，接着我们出门夜游乌镇。晚上整个乌镇亮起灯光，倒映在水面上，简直美得不像话！跟白天完全不一样的氛围，宁静又浪漫～真的强烈建议大家在乌镇至少住一晚，用慢节奏去感受这里的美。⸻Day 6：这趟旅行的句点，乌镇民宿早餐+旅行总结今天是旅程的最后一天啦～宝宝还在睡觉，我就先安静地享用民宿准备的早餐。边吃边回顾这趟六天五夜的上海苏州乌镇亲子+长辈旅行，真的收获满满，有景点的美，也有家人之间的陪伴温度。感谢一路看我们影片的你～喜欢的话欢迎点赞、留言跟分享给身边也想来中国旅行的朋友！我们下支影片再见，拜拜～﻿#上海亲子游[话题]#﻿ ﻿#乌镇[话题]#﻿ ﻿#西园寺[话题]#﻿ ﻿#西园寺素面[话题]#﻿ ﻿#南浔古镇[话题]#﻿ ﻿#江南[话题]#﻿ ﻿#苏纶丝绸博物馆[话题]#﻿﻿﻿#苏州[话题]#﻿﻿﻿#杭州[话题]#﻿﻿
来乌镇快码住这些风格，跟江南适配度很高,https://www.xiaohongshu.com/explore/66641162000000001303db88?xsec_token=ABajG8sMv1Ci8zC11oy9an6Rc68bzToFTrz_kMzKdBLOI=&xsec_source=pc_feed,5659210c172fe70304c26c13,乌镇花月白摄影工作室,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fdcr91kmi0043cpdkggor0jhn8si3g,未知,2024.06.08,69,22,114,70,全部我家原创客片哦！没错，就是非常高产！是进度条限制了我，如果可以！！一定要同时连发50种风格！！如果不知道怎么选可以先点赞收藏起来吧！角度姿势都可以码住！来乌镇就不怕选择困难症啦#乌镇[话题]# #乌镇约拍[话题]# #汉服[话题]# #汉服姿势[话题]# #氛围感[话题]# #客片分享[话题]# #乌镇桥下春[话题]#
📍𝙒𝙪𝙯𝙝𝙚𝙣乌镇 🎋,https://www.xiaohongshu.com/explore/680bc403000000001c00465d?xsec_token=ABIWf3zFkrtc8PAKsLftO76ouqCUdnoPgGyk9AYhw85D4=&xsec_source=pc_feed,5dd693fc0000000001001970,空心菜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314o2gvuugg005nemifu086bg9071seo,马来西亚,2025.04.26,1,0,3,0,“我本无意入江南，奈何江南入我心” ₊˚⊹ ᰔ·#乌镇水乡[话题]##江南[话题]##中国🇨🇳[话题]#
乌镇12小时秘境游🌿避开人群的隐藏玩法！,https://www.xiaohongshu.com/explore/67fe03590000000009039009?xsec_token=ABKFqp8HB0SoaXTABwzaimoyJRJs7TZ5V1m_w6irx49MI=&xsec_source=pc_feed,603a60d400000000010041c5,醉时光的旅行,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31egsql380e105o1qc3a08ge55p2te1o,山东,2025.04.20,1,0,0,0,“乌镇的时光是摇橹船荡开的涟漪，是染坊光影里的诗，是提灯夜行时撞见的星河。12小时，避开人潮，遇见商业化外壳下鲜活的水乡灵魂。”🌅清晨7:30 | 东栅晨光，承包无人的染坊赶在旅行团抵达前冲进东栅！直奔【宏源泰染坊】，清晨的光线透过蓝印花布洒在青石板上，二楼俯拍视角秒出大片！顺路打卡茅盾故居，感受文人笔下的江南烟火气 。🚣♀️上午10:00 | 西栅漫游，穿越千年剧场乘免费接驳车转战西栅。必去：• 木心美术馆：极简建筑与芦苇荡的碰撞，旋转楼梯拍出高级感 。• 草木本色染坊：垂落的蓝染布随风飘动，穿浅色长裙更出片！• 乌镇邮局：寄一张明信片，盖古镇专属邮戳，仪式感拉满 。🍜中午12:30 | 本地人私藏美食清单午餐冲【书生羊肉面】，羊肉酥烂汤头鲜，避开饭点不排队！小吃推荐： • 定胜糕：豆沙馅糯叽叽，锦记糕点铺必买！• 萝卜丝饼：现炸酥脆，咬开是清甜萝卜丝 。🌿午后14:30 | 南栅慢生活，解锁原生态步行15分钟到免费南栅，避开商业人流！在【溪桥忽见】点一杯“烟雨江南”咖啡，看摇橹船划过窗前。探访手艺人作坊，体验蚕丝被制作，带走自制方巾超有意义 ！🌇傍晚17:00 | 落日巡航，独享水乡浪漫返回西栅包摇橹船，夕阳把白墙染成金色，0.5倍广角拍“半水半屋”镜像大片！✨夜晚19:00 | 提灯夜游，灯火星河入梦• 提灯走桥：文昌阁领免费纸灯笼，连过三桥祈福（逢源双桥最灵！）• 露天电影：北斗湾重温《似水年华》，水边观影氛围感绝了 。⚠️避坑指南 • 交通：高铁到桐乡站转K282公交（2元），别打黑车！• 住宿：选西栅外民宿，住河景房 。• 拍照：竹筒奶茶慎买！﻿#乌镇[话题]#﻿ ﻿#乌镇西栅[话题]#﻿ ﻿#乌镇攻略[话题]#﻿ ﻿#乌镇旅行[话题]#﻿
【乌镇互联网科技馆】,https://www.xiaohongshu.com/explore/668d2e31000000002501407d?xsec_token=ABCaRPHCnWpE9_RMVHa1JD8zTiV-swFSJwPcR5k31TWW4=&xsec_source=pc_feed,564ec1839eb5785bcd70a8b7,周杨fly,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318asom4g0q5g42lrr70o7a5n1g4geig,未知,2024.07.09,1,6,6,1,展馆由中国建筑设计研究院设计，整体建筑风格定位为白、透、轻。它以“历史回望”“领先科技”“复合空间”“I未来”等四大功能板块，全景式呈现互联网科技发展历程、集中式展示最新科技成果，以及提供对未来科技应用场景的沉浸式体验，更是乌镇世界互联网大会成果的重要展示窗口。#乌镇旅行[话题]# #乌镇[话题]#地址：位于乌镇镇区北部、乌镇互联网国际会展中心东侧。游览时间：1-2个小时。门票：小程序预约参观。
夜游乌镇观剧：妈妈的故事,https://www.xiaohongshu.com/explore/680b37c3000000001e005101?xsec_token=ABIWf3zFkrtc8PAKsLftO76u4UUDuuazbqzQzMbJTIeSM=&xsec_source=pc_feed,60eebe87000000000100057c,金生丽水,https://sns-avatar-qc.xhscdn.com/avatar/60eebe87000000000100057c.jpg,天津,2025.04.25,0,0,2,0,乌镇有很多场戏剧表演，夜游乌镇在昭明书院偶遇的这场话剧——妈妈的故事，由一群青年演员倾情演绎，非常感人，值得一看。#环境式戏剧[话题]# #戏剧别样体验[话题]# #戏剧是自由的[话题]# #为一场戏到一座城[话题]# #沉浸式戏剧体验感拉满[话题]# #带娃去看剧[话题]# #沉浸式戏剧[话题]# #话剧[话题]# #沉浸式戏剧新世界[话题]# #江南古镇夜景[话题]# #沉浸剧天花板[话题]# #戏剧的魅力[话题]# #我的观剧报告[话题]# #戏节控沉浸式穿越剧场[话题]#
天青色等烟雨,https://www.xiaohongshu.com/explore/6636f150000000001e03956a?xsec_token=ABLknZGkJmVsUed-FTy8SKsKAUCoZD6cwm9gY0VqdAQLQ=&xsec_source=pc_feed,601110ca000000000101c697,玲玲,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ujheot45g0g5o0h2350bhknp1ci0sg,未知,2024.05.05,8,6,17,0,烟雨江南，如诗如画。下雨天来是对的，人少点，还很有意境，氛围感。#乌镇西栅[话题]# #乌镇旅行[话题]# #乌镇旅游[话题]# #乌镇[话题]# #乌镇南栅[话题]# #乌镇打卡[话题]# #乌镇南栅老街[话题]# #乌镇南栅随便逛了逛[话题]# #乌镇旅行体验[话题]#
去年乌镇戏剧节的大游行。,https://www.xiaohongshu.com/explore/664f66c900000000150131af?xsec_token=ABiVwIfv4yklLi2_gJ1ofHdAFynjp9hWMYxn966gmUF_A=&xsec_source=pc_feed,60d4656f00000000200279bc,KOU_FANHUI,https://sns-avatar-qc.xhscdn.com/avatar/60d4656f00000000200279bc.jpg,未知,2024.05.23,1,0,5,13,几个演员小姐姐都超漂亮～
人生建议：离开乌镇前定要来趟居民区的茶馆,https://www.xiaohongshu.com/explore/680b3e9f00000000090152bf?xsec_token=ABIWf3zFkrtc8PAKsLftO76qFzOMijBunDCZf-nLif3eU=&xsec_source=pc_feed,630c4103000000001200332e,Hello_Blacktea,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30prbkq3k6i005ooc841kgcpeo3tt68g,浙江,2025.04.25,6,4,10,2,来乌镇不想特种兵打卡，就来这藏在居民区角落的茶咖，沉浸式感受江南慢生活～在南栅临河的角落，不用进景区就可以打卡，河对岸是老街，也可以花上半小时走走逛逛，找家临河的饭馆，品品人间烟火气，这才是乌镇的正确打开方式🍵#乌镇[话题]# #几许自闲[话题]# #古镇咖啡馆[话题]# #城市找茶去[话题]# #可以呆一下午的小店[话题]#
当我用《竹蜻蜓》打开浙江乌镇..…,https://www.xiaohongshu.com/explore/67e5077b000000001c0174cb?xsec_token=ABL1n4AkFReAnWxTqtDo8FLsvFbfl_kw7BrA9ekuuglyw=&xsec_source=pc_feed,67a9fd7b000000000e01e385,旅行NPC日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31feiv7onlu005pt9vltjjos5u36cka0,江苏,2025.03.27,86,67,1764,26,我要飞到世界各地去~🎶带上属于我的竹蜻蜓~🎶#南波万[话题]# #竹蜻蜓[话题]# #石凯[话题]# #名侦探学院[话题]# #跳进地理书的旅行[话题]# #名学[话题]# #浙江[话题]# #旅游[话题]# #浙江旅游[话题]# #乌镇[话题]# #南波万男团[话题]#
